date cac40 dax ftse oseax smi
"2003-01-31" 0.811691381109977 1.98660975744235 -0.316256683180672 0.235941910476951 0.305724067600262
"2003-02-03" 0.675413504771196 0.151277707028385 3.3626804063276 -0.367261692972986 1.11082271914051
"2003-02-04" -3.23977150018386 -4.42080017564565 -2.72837859398987 -1.03910762369672 -2.66495116455631
"2003-02-05" 0.73485226617734 3.467502717538 2.43793716345113 0.168044969452907 0.702576322650099
"2003-02-06" -1.69350991821826 -2.86091014725557 -2.24592641864676 -1.13758780996075 -2.95544692976819
"2003-02-07" -1.40322283134284 -3.05331537024904 0.061143383133858 0.641484737183104 -0.813674139306171
"2003-02-10" -0.876297599497014 0.649802594084357 -0.560022638569564 -1.31410285080349 -1.61859868259913
"2003-02-11" 2.47888576857070 1.56954281751171 2.48622824942336 1.09183114337831 2.36413131992067
"2003-02-12" -2.53806078400875 -2.14503487183730 -1.45775576385655 -0.428151577249899 -2.43154272463065
"2003-02-13" -0.432969223762381 -0.623426876581603 -0.146674257293507 -1.38616080866244 0.170847662323572
"2003-02-14" 2.47399127983908 4.55895975915564 0.0304595236824095 0.181110255064932 2.69693657783405
"2003-02-17" 1.90447920327113 1.28209980337478 2.20427034551724 0.0904322723955452 2.45955720416166
"2003-02-18" 1.94173518885675 1.14405251406724 0.999752327922136 0.657689653929002 -1.24071070470538
"2003-02-19" -2.74051184155348 -4.30614601646156 -1.92756177787786 -1.40165969764876 -2.68282200870579
"2003-02-20" -1.93166636731853 -1.28033099188278 0.786880378985923 -1.57873861815104 0.0735913812604424
"2003-02-21" 0.899493491754117 2.19888900612747 1.07630889445624 0.212559573585312 0.348230183587449
"2003-02-24" -1.57497592632418 -2.97020811445563 -0.681126352824448 -0.806418607544528 -1.12724142484810
"2003-02-25" -3.73934126509354 -3.3957206265875 -2.19308831872356 -1.52860856125339 -2.06601445493158
"2003-02-26" -0.928508301208722 -1.43041926746572 -0.781730432137652 0.339622967953983 -1.0751472033638
"2003-02-27" 2.12981850293687 2.53951456189130 -0.653341613712237 0.806682922439295 0.779285382314445
"2003-02-28" 1.39932482753218 1.33710272461485 2.37226542211647 1.83287552562165 1.56710650030595
"2003-03-03" 0.296574745326813 0.102026810506352 0.792887278513762 1.77285428763375 0.935774758110319
"2003-03-04" -3.15953755095796 -1.92534478225985 -1.62520676980249 -1.21488348260237 -3.43035140481906
"2003-03-05" -0.797916980682594 -0.120422894900049 -1.71938355432337 -0.328917610379469 -1.99202812759614
"2003-03-06" -0.776622173234343 -2.45213916309066 -0.227563345334035 -0.467826381838393 -0.0908081991570888
"2003-03-07" -2.28902159138261 -0.240287474650958 -1.81074906273904 -0.488502745721493 -2.09879052442157
"2003-03-10" -2.40946151795324 -4.31179861912103 -1.60520797570487 -0.231256751691412 -3.89413923236656
"2003-03-11" -0.80647047965675 -1.02453456844191 0.484852953840909 0.323609916733502 -0.354315227736349
"2003-03-12" -3.69206595973389 -4.54089092266051 -4.91812389783356 0.488052904857794 -1.17659553535897
"2003-03-13" 6.12041118031679 6.644578030998 5.90377946535525 1.13263907225803 3.15743823660578
"2003-03-14" 7.00228557500541 2.05493305537242 3.24206311680804 0.51637565480597 5.69006161920962
"2003-03-17" 3.29262622750173 3.43283931014222 3.29080362951657 -0.625426919702527 2.82614961830819
"2003-03-18" -1.30950824636221 3.84492116101837 0.66938238589551 0.0545404976705171 0.850986898472287
"2003-03-19" 1.51940670791326 1.17735978251567 0.481851665063824 1.95281796204010 2.27832722445366
"2003-03-20" -1.52155350596405 -0.397313202372362 0.00796696366158336 -0.563029325939257 0.547561915658369
"2003-03-21" 3.37204867054256 4.14389606156719 2.50183500275093 1.64440841535691 3.8478168976171
"2003-03-24" -5.8344671714625 -6.33601134906121 -3.09845416495058 -2.12954098124568 -5.12779303817522
"2003-03-25" 2.49676174046888 3.38466130891588 0.498315555574505 0.896545363341342 0.774640983216005
"2003-03-26" -0.294805303647028 -2.17708769019914 0.823289583578121 0.0267725672028726 -0.387747674642054
"2003-03-27" -2.34912079749985 0.182826029257230 -1.70167090365251 -0.348603704987418 -1.24622537822121
"2003-03-28" 0.372445370266756 -2.47657562648985 -0.553943548361911 -0.0447807987421639 0.311827057876988
"2003-03-31" -4.28135482465327 -3.922674290758 -2.60059999858876 -0.926974193840639 -2.9423817531685
"2003-04-01" 0.631200344436307 1.08001361642466 1.95947678756955 -0.171937963718876 1.21396437985269
"2003-04-02" 4.04746149851899 5.52413063933137 1.84458457907514 1.00929035553999 3.24972694738015
"2003-04-03" 1.61989743885148 -0.757491275034793 0.470464021452751 0.750338491336542 1.28151719514545
"2003-04-04" 1.75135326883584 3.22623446317019 1.14166423592762 0.488260546547764 1.35425670161874
"2003-04-07" 3.38536287807911 5.67128771346336 3.13307864420135 3.34409426006255 2.3545343015895
"2003-04-08" -1.44688149387123 -1.47580201540705 -1.71697834525158 -0.549640682948491 -0.573937727870035
"2003-04-09" -0.189568925964167 -1.22468537477242 -0.191456941875721 0.763526207443742 0.174539640183615
"2003-04-10" -2.78955912472172 -1.36251923723374 -1.51607010940039 -0.729085015438067 -2.22909647839836
"2003-04-11" 1.04698904945437 1.35703282068533 0.126126616294410 0.455229474153001 1.67533927636382
"2003-04-14" 1.28968096677901 1.55445330920674 1.07869149103669 0.265308897974016 1.01326147912861
"2003-04-15" 1.60583110839357 2.04395003459642 1.73577018969287 0.97810688351607 2.45981606638892
"2003-04-16" -0.90636515866221 -0.333639950407403 -1.59299275542031 0.683229851898279 -1.06091368351828
"2003-04-17" 0.119093454098748 2.62397881996917 0.885841461175282 0 -0.72684342722233
"2003-04-22" 0.550127737578025 2.08786680327378 0.730126595896929 -0.311513617519567 0.167863098500462
"2003-04-23" 1.63582996636384 0.452879790651413 1.23793468475865 1.89606849567085 1.21955405934429
"2003-04-24" -2.03324249840661 -2.82254392789839 -1.71639837594603 -0.855877923898727 -1.48915556623101
"2003-04-25" -1.25829681375287 -1.86362802639936 -0.741392470755039 0.233391787197364 -0.960541014998219
"2003-04-28" 2.84839013559448 3.99524833775845 1.79506772502474 -0.291824945502598 1.78473361301668
"2003-04-29" -0.297774383621667 -1.53374728308240 -0.317738984417157 2.34372833907381 -1.01911148047312
"2003-04-30" 0.436681175798472 1.13075892910588 -0.0458376844716324 -0.384097231911384 0.715787878824673
"2003-05-02" 0.319430232788643 1.48314808371142 0.675249436992771 0.375940292390575 -0.582847438710835
"2003-05-06" 3.13744449972579 2.67488833064204 1.35194922593907 1.88280783079749 2.71290445028587
"2003-05-07" -1.10499815457853 -2.0193058743537 -0.337529854280194 0.813207064571875 -0.215726542512379
"2003-05-08" -2.84400021489502 -4.05913436846757 -1.61582954572627 -0.469577845629429 -2.39095265601188
"2003-05-09" 0.972403405608761 2.41373972205157 1.02554612924982 0.929057383314571 -0.234731495351149
"2003-05-12" -0.177387526870292 -0.655940321090478 0.452443965056826 0.094801713530866 -0.685193221558483
"2003-05-13" 0.0337480977713184 -0.934127509961478 0.312997138079600 0.181452457975022 1.30625145544134
"2003-05-14" -0.0607547787131188 0.551065654515935 -0.624461270109017 0.652082288598675 0.176110642972397
"2003-05-15" 1.14640695196771 2.14194525910882 0.904076980938136 1.09809911481338 0.307449293480388
"2003-05-16" -0.0370565116036037 -0.0100360293537773 0.940441913434752 1.26223487584050 0.747103547119937
"2003-05-19" -4.35334921344696 -4.7408085435741 -2.69593189228824 -1.16933404079323 -2.32061667538042
"2003-05-20" 0.347111958654237 -0.413034169452976 0.76584180501603 0.224154683227975 0.555322513748521
"2003-05-21" 0.136842163176583 -0.412271284834209 -0.89024361346085 -1.71317069554877 -1.42333691229145
"2003-05-22" 0.763081391841348 1.33371381405244 1.36248764608868 1.45031781904347 2.66274474929897
"2003-05-23" -0.210674114155811 -1.49017180762588 -0.265990972615199 -0.0542026417699399 0.0721729557720959
"2003-05-27" -0.196592348537925 1.78256712921784 0.316098705286592 -1.49041032806055 -0.157535478055432
"2003-05-28" 1.99079348977127 1.5860470498049 1.97171671595977 2.98945827053291 2.12322201057741
"2003-05-30" 1.41855422492290 2.13961555986761 -0.586208575254324 -0.0457910410199247 -0.731532157637288
"2003-06-02" 1.87321187188153 2.70817775799298 1.98602658448570 1.98026272961797 2.64249947748959
"2003-06-03" -0.292720155529807 -1.23914393475691 -0.329897206411415 0.767886876027659 -0.880876849992069
"2003-06-04" 0.80088774313968 1.74235270160646 0.264489435090076 2.25438192127150 0.748291307645864
"2003-06-05" -0.97673425538731 -1.31575255376920 -0.541861875695148 -0.882476645543666 -0.88629997101475
"2003-06-06" 1.93044341329576 2.84426085757521 1.12658821369453 2.29562200764058 1.68754597252995
"2003-06-10" -0.303057025957232 0.410990080410157 -0.91483975006993 -0.473628441895222 0.0459501240383666
"2003-06-11" 1.22629744448104 1.19681921841464 0.897974108954884 1.28646714186471 1.06759623223129
"2003-06-12" 0.964614129790966 1.29174832383699 0.269509511738107 -0.920284718687176 0.820950035308933
"2003-06-13" -1.38061000481495 -1.58921847320514 -0.65578748413741 -1.42194463400499 -1.75916394565187
"2003-06-16" 2.08651574405419 2.97820466410307 0.453723476581889 0.319349959313923 2.17222712625890
"2003-06-17" 0.823816782312369 0.671047155713294 0.89893093916484 0.671652400356557 1.02323452458520
"2003-06-18" 0.410933002023571 0.536217094225942 0.395360983707349 -0.48342386436514 0.838760662410304
"2003-06-19" -1.53698681915162 -1.74138841717457 -1.81092674492818 1.93401916707505 -1.48925183601667
"2003-06-20" 0.793077978798632 -0.250690454736092 0.689857528668931 -0.654806610140461 0.367308007705362
"2003-06-23" -2.24660165558565 -1.63698508824001 -1.75077216831139 0.463079230265695 -2.27201021306388
"2003-06-24" -0.511043155873002 0.96663166594997 -0.662676683843383 -0.341758965608159 0.0642160997323462
"2003-06-25" 0.172568152496194 -0.577293940125491 0.172227185569709 -0.264238682581488 0.0641748891201309
"2003-06-26" -0.168701425679970 1.31678103388298 -0.646150023583273 0.278501983133397 0.324383800801981
"2003-06-27" 0.178994587812814 -0.512228380611343 0.64369172251502 0.767212685609538 0.00206277009402420
"2003-06-30" -0.80476833956402 -0.126605077389849 -0.90382143850068 -0.752951419184914 -0.707960231101923
"2003-07-01" -2.33236204487567 -2.32548530287279 -1.68357092781074 -0.794592390731054 -2.37333121831258
"2003-07-02" 2.16913431898794 2.95876514222720 1.07894859100207 1.28536474033813 1.87559499002501
"2003-07-03" 0.421963433738873 0.0271480930132094 0.445734517880731 -0.113587971889090 0.752931030516876
"2003-07-04" -0.638822253304238 -0.0712794694402235 -0.082025283298512 0 0.0538603373076908
"2003-07-07" 3.51106238642464 2.83808424757675 1.31666983717876 1.42466617254985 2.13907516756844
"2003-07-08" -0.132701083597596 0.347145090604408 -0.0294536352824021 -0.956945101615079 -0.426613140675981
"2003-07-09" -1.20421214926214 -0.660880265980058 -0.465042728779312 -0.966191091173675 -0.879261364427746
"2003-07-10" -1.33533878765712 -1.59553888623257 -0.640813722526619 -0.889149698401094 -0.201476189121661
"2003-07-11" 1.28245738729766 1.71826523094616 0.724631891322985 1.62884012648957 1.12144587896402
"2003-07-14" 1.64213218366860 2.06951743640232 1.69812404783016 1.56088383072920 1.38434990058255
"2003-07-15" -0.342253174158448 -0.33565590536709 -0.60995802773134 0.895932651986735 -0.503019169299879
"2003-07-16" -0.903948462190164 0.0871192096835532 -0.621059260669773 1.45517016225653 -0.35160075018881
"2003-07-17" -0.679929180997988 -1.69570264153920 -0.5040767032861 -1.04117660884933 -0.688586249607642
"2003-07-18" -0.00511298090093267 1.07595190336825 0.408374697282309 -0.71868183011571 0.0814962760561616
"2003-07-21" -1.55068829070542 -2.39607117013162 -0.712044893238215 0.117830545603226 -0.633340217430159
"2003-07-22" 0.374493446705954 0.94321040209220 0.871497391789486 -0.0207835395115825 -0.162043007612887
"2003-07-23" -0.103849392141117 -0.412827514580148 0.166540167316153 0.752376284243852 0.662918028730384
"2003-07-24" 2.15977285272928 2.10628660116843 1.53230860810062 1.32524652850862 1.35505349567320
"2003-07-25" -1.51738099283746 -0.532703945965289 -0.444402238486716 -0.108636621222107 -0.496138806879195
"2003-07-28" 1.77268856817566 1.79733415066955 0.425121413207672 0.582539072017654 1.20580239103581
"2003-07-29" -0.714728155603652 0.302371434121951 -0.284824832298844 0.62615925842956 -0.268037685728029
"2003-07-30" 0.953941579780929 0.0265416391749494 0.101471343054638 -0.302490735809752 1.01632966646321
"2003-07-31" 1.18319730645322 1.70109452776201 0.380805936067943 1.19785953985928 0.70139677234903
"2003-08-01" -1.27401839201625 -1.41396227304082 -1.4197006627645 0.669608362663255 -0.677607073176525
"2003-08-04" -0.875532200063679 -0.981276685432481 0.0414710013872041 -0.430421483631248 -1.09221000452321
"2003-08-05" 1.44118798595871 0.965863547883353 0.508448869995291 0.258475141419314 1.11797579364394
"2003-08-06" -1.94692042000443 -1.84037527590658 -1.2354577633069 -0.597492317251833 -0.961785209417033
"2003-08-07" 0.140968679395473 -1.30511502071872 0.617195199491324 -0.086600278536166 -0.246411631898587
"2003-08-08" 1.10959596515269 0.010503996780434 1.26648464786127 1.8423050692323 0.384377162405596
"2003-08-11" 0.718627036368339 0.220030005643859 0.694338785685268 -0.445902378161901 -0.0339738404698597
"2003-08-12" 0.622525089271133 1.25364481431425 0.212860178669786 0.655052781201355 0.927129972329551
"2003-08-13" -0.00529901235884600 0.506740900900476 -0.117136620974012 0.182648452603428 -0.380952841666784
"2003-08-14" 1.65821387805163 1.57076259296616 1.35655700298467 -0.0456308472439540 0.811740979467433
"2003-08-15" 0.535400787583885 -0.254327250474539 0.223922027306729 0.69523687333471 1.28523378777609
"2003-08-18" 0.664714793005461 1.82132909713652 0.582202268976387 0.632545838506043 0.590040918394361
"2003-08-19" 0.290995973501980 -0.0770134783121249 -0.499830910722253 0.0385976202926184 0.363159107207289
"2003-08-20" -0.921257183222674 -0.094208201367670 -0.788837608862555 -0.911006139033879 -0.628634842277475
"2003-08-21" 0.791895751153762 1.81815471533983 0.144534375763668 1.30257193766383 1.04425983927450
"2003-08-22" 0.680292161129902 -0.461592044289327 0.0568087690142444 0.40280096659634 0.820389933764915
"2003-08-26" -2.19576125322107 -2.67185853825857 -1.15432124364771 -1.25206297116170 -1.80645610286830
"2003-08-27" 0.71381777873492 0.795558316706759 0.691813155440015 0.290332150132454 0.450821625130787
"2003-08-28" 1.30034226762191 0.274952687284325 -0.199895359503833 0.507664233316524 0.40458585195438
"2003-08-29" -0.347584220002351 -0.231896624756216 -0.882875900196636 0.38385307191846 -1.48764995119314
"2003-09-01" 1.41233003318695 2.45597536570332 1.03521335705874 1.19959548389927 1.80631107739139
"2003-09-02" 0.160953258646072 -0.112629977641123 0 0.226871788765071 -0.62676843714271
"2003-09-03" 1.73431530423925 2.2263768683754 1.36304005969419 0.696298644851831 2.02374222405041
"2003-09-04" -0.353846950807418 0.578445554947244 -0.312540643795176 0.784561932214397 0.147311590597481
"2003-09-05" -0.527381488793911 -1.67559765345114 0.197507705869977 -0.828329713573978 0.222444339277972
"2003-09-08" 0.498937450780349 0.93307009753646 0.816445647350904 0.691785501693845 0.482770570123757
"2003-09-09" -1.01578180928165 -1.30268442313963 -0.659188922732242 -0.279877036876442 -0.724088887903689
"2003-09-10" -1.38875168432429 -1.61349235374893 -0.277125588348047 -1.43020879708591 0.158430813976282
"2003-09-11" 0.585297973400728 0.844069811155502 -0.233097594447929 -0.735577191106773 0.143126201457445
"2003-09-12" -0.770225115214243 -1.66196752213821 -0.103773594218431 -1.0171205549687 -0.112977341232842
"2003-09-15" 0.474409830278891 0.234896618298255 0.543613891226043 0.640904584366286 0.449269988260498
"2003-09-16" 1.42906947729002 1.36817808706122 0.890203194108952 0.763702559925115 0.741844550988872
"2003-09-17" 0.221817875899985 -0.104409632010592 -0.139664827172098 0.114053997916911 0.510664693865493
"2003-09-18" 0.619187930851191 1.42173437779841 0.504200796290497 -0.813891438798115 0.438017611093194
"2003-09-19" -1.21881411260149 -0.926756666409693 -1.34631103593132 -0.313329539842588 -0.656819849321461
"2003-09-22" -2.72498717192456 -3.48096330836624 -0.678831626712056 -2.43756396472812 -2.44086411081088
"2003-09-23" -0.51641665601897 -1.31786060877191 -0.153848004877745 -0.177345772121185 -0.855816333710217
"2003-09-24" -0.0692209001240504 -3.08671258711387 0.347596145725979 0.727085376502328 0.350471004425118
"2003-09-25" -1.02367269458222 0.570731513748414 -0.810565431456533 -1.64509862606220 -1.34922605295131
"2003-09-26" -0.427466411775633 -0.0426995760586275 -1.07904818821696 -1.81439717789556 -0.569381341785232
"2003-09-29" -0.875819551103018 -0.0442222974823659 -0.346996661336405 0.639797447965964 -0.566761992415596
"2003-09-30" -1.69904620077203 -2.02433601429486 -1.24849812149145 -0.781780501465556 -1.15911329485906
"2003-10-01" 1.77114968179146 2.2182274447674 1.88614029206667 1.58413837641518 0.346380671918796
"2003-10-02" 0.0604641345499011 -1.6102744532287 0.95246772356693 0.650516731432038 0.333369806420219
"2003-10-03" 3.18767069332191 4.2529603551299 1.53013087782565 1.16429534274864 2.4356811508281
"2003-10-06" -0.456085877835536 -0.412960312307433 -0.0912910726900768 0.443720140747680 -0.802736688091646
"2003-10-07" -0.81425028100409 -1.45342753091304 0.044485548783875 -0.404489069236286 -0.735040061238924
"2003-10-08" -0.188825524785687 1.17167258292189 -0.079619703056301 0.71652208585096 0.438174393117533
"2003-10-09" 2.32394540369853 2.51771637524782 1.05564627278965 0.685643048255612 1.38172788760405
"2003-10-10" -0.569137020375548 -0.306336216778455 -0.0672471590229551 0.770568251299315 -0.255222114494831
"2003-10-13" 1.62668629511502 1.91570617930073 1.18295454404152 1.03726788292157 1.3037894782987
"2003-10-14" -0.460536156479434 -0.00734824462070533 -0.648546498410427 0.574442131348339 -0.357183949302506
"2003-10-15" 0.895260061391066 0.912970859586297 0.797439563449859 1.01453776011327 0.161650774515176
"2003-10-16" -0.519572737674124 0.199767843388704 -0.668315055665967 -0.243301533039596 0.00760066126118159
"2003-10-17" -0.112349349716462 -1.72112068946074 0.09903613324871 0.486012546172751 -0.296854702212151
"2003-10-20" 0.151358982016811 1.20578057836676 0.0805384614666721 -0.54224321836133 0.367133445785717
"2003-10-21" 0.133886751824942 0.581282162716486 0.110347375504312 0.0312431658116968 -0.165328556828003
"2003-10-22" -1.81823190831906 -2.53115053230484 -1.54438754167305 -0.494786967521026 -1.55832373790717
"2003-10-23" -1.16980345680070 0.187185038641511 -1.06501276418871 -1.08580070604062 -1.04082651524304
"2003-10-24" 0.0606379869619116 -1.28063357899955 -0.0283045572226494 0.519119930035094 0.0136629354053332
"2003-10-27" 1.22687858120713 1.8497630606463 0.289742614629735 1.05521989122376 0.659452070315498
"2003-10-28" 1.36844841459399 1.96598970332746 0.506793510971557 0.311915411965090 0.533705872947731
"2003-10-29" 0.440535903187161 0.791134798991339 -0.168645953821173 0.223978193553573 -0.148609945614858
"2003-10-30" 0.604356688466809 0.668223925790545 0.82180090361207 1.9387012103545 0.878792660268444
"2003-10-31" -0.418900822014343 0.447664766582831 -0.309716728919473 0.255676769219635 -0.226170721063841
"2003-11-03" 1.93392372789136 2.39211783488812 1.04406878678266 1.41863476007821 2.05495788772229
"2003-11-04" -0.415509027439357 -0.0745370522379543 -0.0531000024020249 0.119810713427374 -1.27701159320118
"2003-11-05" -0.925783152693204 -0.643752868337545 -0.623141574182008 -0.877937088233666 -0.935417569355966
"2003-11-06" 0.556321902441509 0.435610078989702 0.482174423909978 1.30807097322716 0.622672982936464
"2003-11-07" 1.19296829004810 1.29397307879240 1.21135590728031 1.14984671329435 1.21307952511669
"2003-11-10" -0.812412149274078 -0.964835877018013 -0.805170257659836 -0.514018442916089 -1.08900884618643
"2003-11-11" -0.560368251883406 -0.437928980772736 0.0759764739721223 -0.737220937043336 0.344680179379465
"2003-11-12" 0.146689967774588 0.493969480839713 0.598879754204002 0.303870106016232 0.195614872127306
"2003-11-13" 0.0439650631385621 0.459148017213864 0.0411701476504337 -0.0297503944121567 1.04375033336897
"2003-11-14" 1.05085391655038 0.841206654519863 0.547321776788945 -0.196574895764477 0.82089524806172
"2003-11-17" -2.6235732646518 -3.28886672648316 -1.33016304330142 -1.33255273126845 -1.7868858172402
"2003-11-18" -0.190101096846046 -0.225043073826119 0.363486182849157 -0.302590402749881 -0.471277690386332
"2003-11-19" -0.284933663497184 -0.382315590079034 -0.628882182295817 -0.95001018983865 -1.00120482188923
"2003-11-20" -0.5696072703339 -0.390929303558265 -0.449314047705002 0.171180576128361 0.063470695019161
"2003-11-21" 1.24745471264268 0.115654746425631 0.255013468442197 0.784890403433026 0.103774319406008
"2003-11-24" 1.35525379268118 2.57056111508062 1.45726255481126 1.31256023704295 1.87049379292408
"2003-11-25" 0.17861853596721 -0.105217371910328 0.143653614333634 0.143454896090012 0.0847960705435228
"2003-11-26" -0.0866340672389949 -0.542027128317050 -0.420139903322624 -0.623129637616859 -0.247051072840487
"2003-11-27" 0.4810980748004 0.858415803814785 -0.210733751853485 0.359971591011268 0.455907799717215
"2003-11-28" -0.200395315332613 0.0256309623426597 -0.425107204071729 -0.0479214098064932 -0.0507628539624001
"2003-12-01" 1.89360760409873 1.98892530516411 1.54014423812201 0.50799451840018 1.07367010972397
"2003-12-02" -0.528575860230911 -0.312956486114949 -0.707713816423201 0.493563871754511 0.0613776511628922
"2003-12-03" 0.862377168144874 1.72810263301447 0.298715291270684 0.0415146938323154 1.15539833592085
"2003-12-04" -0.153747701209004 -0.0227083882665027 -0.314702318973713 -0.678251053206412 -0.252123397906480
"2003-12-05" -1.13351104131355 -0.856610102111801 -0.256140651406839 0.303996896110595 -1.14714798433319
"2003-12-08" -0.645093320300354 -0.920214592901487 -0.165008975424606 0.166508126005922 -0.0951040155225262
"2003-12-09" 0.615584810352759 1.03598078935757 0.453121126795513 1.96511589265634 0.602657975206125
"2003-12-10" -0.500945939298262 -0.658921662541285 -1.01435178384468 -0.496452849222371 -0.881030145887492
"2003-12-11" 0.841211027087346 0.987798030832025 -0.0946150277697282 0.169655172760785 1.07926095509217
"2003-12-12" 0.0778266235146438 0.0331650039702866 0.375624080590620 -0.280964830112926 -0.101845259573993
"2003-12-15" 0.5694583138872 0.396608410671489 0.00920005520681788 0.904455472695412 0.5450510967011
"2003-12-16" -0.109502348616061 -0.245173830579930 -0.345582650119065 -0.413283861921126 -0.810335226716838
"2003-12-17" -0.193211256019871 -0.477342726939126 0.488075377223676 0.0816278979497706 -0.499079231044546
"2003-12-18" 0.668475426719661 0.604009117571646 0.98498196787197 1.7276177191869 1.10098305857956
"2003-12-19" -0.0334035191000737 0.708947147052984 0.340537924440538 0.125944601030685 -0.0443246045745542
"2003-12-22" -0.170903572556361 -0.552516015824573 0.264816876689956 0.542037672070204 -0.474022292622493
"2003-12-23" 0.115206233306436 0.678641419636335 0.381279438538524 0.510813302103335 0.544193846477834
"2003-12-29" 0.589671379665882 1.25713526445547 0.373101214973948 0.800680905679462 0.515540985710169
"2003-12-30" 0.238015309593342 0.314225783563808 0.28898193253472 -0.0112327997871637 0.779295995464745
"2004-01-05" 2.21684265673891 1.76831178152893 0.95507031838683 2.63844148723961 1.71450837223258
"2004-01-06" -0.346191617126004 -0.0113983551801317 -0.179630807296963 0.996116338760211 0.248674016494608
"2004-01-07" -0.902604555351584 -0.772158506247699 -0.717296074069332 -0.586671246480841 -0.236136066791175
"2004-01-08" 0.816634500463898 1.01940923764952 0.472835210498396 0.212250753170815 0.387898774798492
"2004-01-09" -0.500312866522022 -0.72566468375456 -0.622735118870948 -0.00543670318452631 -0.54383933390829
"2004-01-12" -0.412059616803394 -0.50598640919925 -0.374612086942208 1.29103751333792 -1.20913910869577
"2004-01-13" 0.450655725787915 0.0077576315739551 -0.213730578453559 0.219809765490312 0.928911150431754
"2004-01-14" 1.01187025582719 1.46535598166932 0.47857194075165 0.954037882454155 1.16602712457369
"2004-01-15" 0.398369479474699 0.333335283216101 -0.118867409566596 -0.846988683128984 0.119055037029428
"2004-01-16" 1.22844160760042 1.04861487073837 0.711094230734847 1.10657084886246 1.12137504597874
"2004-01-19" 0.493632289411746 0.685448829689491 0.67066651561106 0.617106839843338 0.0684636949738245
"2004-01-20" -0.810326930391554 -0.81272964949633 -0.416972236763918 0.811714021900186 -0.579028184352273
"2004-01-21" 0.441351374839987 0.767307829813158 0.264136439013695 0.473502979015612 0.347115504423548
"2004-01-22" 0.521435043188313 0.0439725058124705 -0.765468802181027 1.34576265993392 0.634722380606354
"2004-01-23" -0.060630997288404 0.288723006172588 -0.358038334501198 -0.977877066648928 0.719258419005551
"2004-01-26" -0.478758099891902 -0.559145760688723 -0.343577356495637 -0.373076757923939 -0.246716366718097
"2004-01-27" 0.588624728539795 0.138930932053823 0.0337362949502760 0.191893843081898 0.729696194735051
"2004-01-28" 0.2530993854027 0.381911128005072 0.473355080662865 -1.09404581731836 0.219080811109610
"2004-01-29" -1.20749076384659 -1.32260794462784 -1.27484946551656 0.0942457790059291 -0.606664782478774
"2004-01-30" -0.653634698651335 -0.910199788873169 -0.472610000130779 0.0680111983107043 -0.552823757239664
"2004-02-02" 0.727877399255042 0.319795603531629 -0.212035965945252 -0.592726433058789 0.900680292837715
"2004-02-03" -0.734198989549392 -0.346655762069482 0.209758398842351 -0.273943907489264 -0.925088821996327
"2004-02-04" -0.845738695711482 -0.720765733664 0.179768170290676 1.10695461829741 0.70543965335929
"2004-02-05" 0.075922573709082 -0.337678546840553 -0.321078735116101 -0.0104351455797441 -0.30172212454271
"2004-02-06" 0.398340270993059 0.749403614920552 0.416520273061334 -0.292627057328409 0.911053833335558
"2004-02-09" 1.07047101962551 1.32566443176466 0.717433003341335 1.29463424676626 1.00850975064457
"2004-02-10" 0.128747538985313 0.288193413162152 -0.667476146859335 0.211574762207207 0.173620020123443
